Employee_ID,Manager_ID,Department,Job_Title,Performance_Rating,Hire_Date,Onboarding_Date,First_Project_Start_Date,Bonus,Training_Program,Mentor_ID,Professional_Development_Hours,Number_Of_Promotions,Highest_Education_Level,Certifications,Annual_Salary_Increase_Percentage,Performance_Bonus_Percentage,Work_Hours_Per_Week,Telecommuting_Days_Per_Week,Overtime_Hours_Per_Week,Number_Of_Team_Building_Activities,Conflict_Resolution_Cases,Customer_Complaints_Handled,Leadership_Qualities_Rating,Technical_Skills_Rating,Communication_Skills_Rating,Problem_Solving_Skills_Rating,Teamwork_Skills_Rating,Initiative_Rating,Adaptability_Rating,Creativity_Rating,Strategic_Thinking_Rating,Employee_Engagement_Score,Innovation_Projects_Involvement,Feedback_From_Colleagues,Feedback_From_Supervisors,Employee_Resignation_Status,Supplier_Contact,Work_Quality_Improvement_Plan,Career_Goals_Set,Career_Goals_Achievement_Status,Hiring_Source,Time_to_Hire,Hiring_Manager_Satisfaction,Recruitment_Cost,Offer_Acceptance_Date,Project_ID,Project_Type,Project_Size,Project_Complexity,Project_Role,Project_Outcome,Peer_Reviews,Customer_Feedback,Innovation_Contributions,Leadership_Potential,Development_Plan_Completion,Internship_Duration,Internship_Completion_Status,Internship_Supervisor_ID,Internship_Project_Assigned,Internship_Evaluation_Score,Internship_Conversion_Status,Internship_Learning_Outcomes,Mentor_Experience_Level,Mentor_Rating,Mentor_Availability_Hours_Per_Week,Mentor_Training_Provided,Internship_Goals_Set,Internship_Goals_Achievement_Status,Employee_Training_Cost,Employee_Award_Recognition,Employee_Health_Insurance_Coverage,Employee_Travel_Allowance,Employee_Stock_Options,Employee_Compensation_Benefits,Employee_Savings_Plans,Employee_Training_Certification_Status,Employee_Training_Evaluation_Score,Employee_Training_Cost_Budget,Employee_Training_Participation_Rate,Employee_Professional_Associations,Employee_Mentorship_Program_Participation,Employee_Volunteer_Activities,Employee_Work_Life_Balance_Rating,Employee_Retirement_Benefits,Employee_Annual_Salary_Adjustment,Employee_Job_Satisfaction_Score,Employee_Leadership_Training,Employee_Team_Leadership_Experience,Employee_Conflict_Resolution_Skills,Employee_Organizational_Culture_Fit,Employee_Innovative_Skills,Employee_Problem_Solving_Capabilities,Employee_Technical_Training_Programs,Employee_Development_Opportunities,Employee_Career_Progression_Plan,Employee_Professional_Growth_Potential,Employee_Performance_Improvement_Plan,Employee_Recognition_Programs_Participation,Employee_Job_Rotation_Experience,Employee_Team_Collaboration_Effectiveness,Employee_Stakeholder_Management_Skills,Employee_Personal_Development_Plans,Future_Date,Onboarding_Delay_Days,Project_Start_Delay_Days,Tenure_Days,Tenure_Years,Total_Skills_Score,Avg_Skills_Score,Total_Soft_Skills_Score,Avg_Soft_Skills_Score,Performance_Category
2024/IT/0643,2024/Sales/0062,Finance,Manager,11,2024-05-05,2024-07-13,2024-09-14,5024,Unknown,2024/Marketing/0539,56,0,Phd,Pmp,3,5,40,3,6,1,1,3,9,5,7,9,10,7,6,7,10,68,No,12,7,No,Direct Visit,No,Medium-Term,Not Started,Referral,32,4,5068,2024-05-05,Project-33,Development,Small,Simple,Manager,Failed,8,7,High,High,Complete,5,Completed,2024/HR/0125,Project C,4,Converted,Learning Outcome A,Mid-Senior,6,1,No,Yes,Not Started,1058,Unknown,Premium,1529,Stock Options,4969,3033,Certified,73,1010,86,Active,Inactive,No,5,Standard,6,9,Leadership Training,6,6,6,11,8,10,6,6,9,10,Yes,9,10,8.0,Active,2117-07-08,69,63,722,1.98,40,8.0,30,7.5,High
2024/Sales/0644,2024/Finance/0369,It,Analyst,7,2021-03-26,2021-04-27,2021-06-13,4877,Unknown,2024/Finance/0594,58,2,Phd,Pmp,3,4,41,2,7,2,3,0,7,12,10,11,7,9,7,6,4,77,No,5,9,No,Fax,No,Long-Term,Not Started,Job Board,29,3,4886,2021-03-26,Project-75,Development,Small,Moderate,Analyst,Failed,5,4,Low,High,Partial,1,Incomplete,2024/Sales/0302,Project C,7,Converted,Learning Outcome A,Senior,7,8,No,Yes,Not Started,993,Award,Basic,1466,Unknown,5011,3002,Not Certified,80,954,96,Inactive,Active,Yes,10,Premium,5,8,Leadership Training,8,4,6,10,9,8,8,13,13,10,No,13,6,5.0,Inactive,2118-05-12,32,47,1858,5.09,47,9.4,26,6.5,Medium
2024/Sales/0645,2024/IT/0278,Marketing,Consultant,10,2020-06-01,2020-09-23,2020-11-27,4988,Unknown,2024/IT/0166,42,0,Bachelor,Cfa,2,4,45,4,9,5,0,1,8,11,13,5,7,3,6,3,16,71,Yes,2,4,Yes,Phone,No,Long-Term,In Progress,Referral,31,3,4995,2020-06-01,Project-97,Consulting,Medium,Complex,Developer,Failed,7,4,High,Low,Complete,1,Completed,2024/Finance/0612,Project C,7,Not Converted,Learning Outcome A,Associate,7,2,Yes,Yes,In Progress,989,Recognition,Standard,1487,Stock Options,5035,2986,In Progress,77,977,64,Active,Inactive,Yes,4,Standard,2,9,Unknown,7,12,4,12,12,13,12,3,8,8,Yes,5,9,8.0,Inactive,2119-02-06,114,65,2156,5.9,44,8.8,28,7.0,Medium
2024/Marketing/0646,2024/Marketing/0255,Finance,Developer,10,2020-02-13,2020-03-04,2020-04-29,4971,Basic,2024/IT/0166,47,0,Phd,Aws,5,6,36,4,10,6,3,3,8,13,7,7,7,10,10,8,12,71,No,7,4,Yes,Direct Visit,Yes,Short-Term,Achieved,Job Board,29,2,5053,2020-02-13,Project-75,Consulting,Large,Complex,Analyst,In Progress,5,9,Medium,Medium,Complete,5,Incomplete,2024/Finance/0316,Project B,6,Not Converted,Learning Outcome C,Junior,4,9,No,Yes,Achieved,1015,Recognition,Premium,1477,Unknown,5095,3062,In Progress,85,1018,75,Inactive,Inactive,No,9,Premium,6,9,Leadership Training,6,8,9,14,8,7,8,7,6,11,No,8,6,8.0,Active,2118-03-03,20,56,2265,6.2,42,8.4,40,10.0,Medium
2024/Sales/0647,2024/IT/0385,Sales,Developer,8,2019-04-05,2019-04-24,2019-05-31,4994,Basic,2024/HR/0273,38,2,Phd,Cfa,3,4,35,5,8,4,4,1,2,7,8,8,9,5,7,9,7,96,Yes,4,6,No,Fax,Yes,Medium-Term,In Progress,Agency,29,6,4977,2019-04-05,Project-3,Research,Large,Complex,Developer,In Progress,9,5,Medium,Medium,Not Started,3,Completed,2024/HR/0552,Project A,8,Converted,Learning Outcome C,Mid-Senior,10,10,No,No,Not Started,1027,Unknown,Standard,1496,Unknown,5068,3005,Not Certified,75,1031,79,Active,Active,Yes,5,Standard,8,12,Leadership Training,7,9,8,5,13,9,8,4,7,6,Yes,10,8,9.0,Active,2118-09-08,19,37,2579,7.06,34,6.8,28,7.0,Medium
2024/IT/0648,2024/Finance/0381,It,Consultant,11,2023-09-02,2023-12-14,2024-01-18,5148,Unknown,2024/HR/0273,56,1,Phd,Cfa,5,1,41,3,11,9,1,1,10,13,9,12,12,7,7,9,5,81,No,8,7,Yes,Fax,No,Short-Term,Achieved,Job Board,28,6,4894,2023-09-02,Project-62,Research,Small,Simple,Analyst,In Progress,6,4,High,High,Not Started,1,Incomplete,2024/HR/0470,Project A,8,Converted,Learning Outcome B,Junior,6,1,No,Yes,Not Started,983,Award,Basic,1509,Unknown,4929,2928,In Progress,72,977,83,Active,Active,No,5,Standard,5,12,Unknown,10,7,10,10,4,5,8,7,11,5,No,7,6,12.0,Inactive,2119-01-24,103,35,968,2.65,56,11.2,28,7.0,High
2024/IT/0649,2024/Sales/0111,Finance,Consultant,7,2022-01-28,2022-01-28,2022-02-27,4966,Unknown,2024/IT/0231,54,2,Phd,Unknown,4,1,38,1,12,4,4,1,8,10,9,7,5,9,5,10,11,77,Yes,4,8,No,Fax,No,Medium-Term,Achieved,Job Board,35,7,5090,2022-01-28,Project-97,Development,Large,Moderate,Manager,In Progress,11,4,Low,High,Partial,3,Incomplete,2024/Sales/0247,Project B,4,Converted,Learning Outcome C,Associate,6,10,No,No,In Progress,1022,Award,Premium,1535,Stock Options,4931,3042,Not Certified,84,960,79,Active,Active,Yes,6,Premium,2,8,Leadership Training,9,13,10,10,12,6,7,9,12,3,No,8,8,11.0,Active,2118-08-04,0,30,1550,4.24,39,7.8,35,8.75,Medium
2024/Marketing/0650,2024/HR/0600,Marketing,Manager,10,2021-01-24,2021-06-04,2021-07-22,4871,Unknown,2024/HR/0459,47,2,Bachelor,Aws,5,4,44,0,6,1,5,1,3,16,6,16,9,10,8,10,5,80,Yes,7,8,Yes,Direct Visit,Yes,Short-Term,Not Started,Agency,23,2,4981,2021-01-24,Project-47,Development,Large,Complex,Analyst,In Progress,8,9,High,Medium,Partial,1,Incomplete,2024/Marketing/0154,Project A,5,Not Converted,Learning Outcome A,Associate,15,8,Yes,Yes,Achieved,997,Unknown,Premium,1486,Stock Options,4972,2977,Certified,84,963,75,Active,Inactive,Yes,6,Basic,4,6,Unknown,8,9,8,6,6,7,12,8,10,11,Yes,11,12,10.0,Active,2120-06-14,131,48,1919,5.25,50,10.0,33,8.25,Medium
2024/Finance/0651,2024/IT/0630,Sales,Consultant,12,2024-06-11,2024-07-08,2024-09-04,5041,Advanced,2024/Marketing/0566,37,0,Master,Aws,7,4,40,5,11,10,1,4,8,14,8,6,5,10,9,10,5,75,No,5,11,No,Email,No,Long-Term,Not Started,Referral,27,4,4952,2024-06-11,Project-44,Consulting,Large,Moderate,Manager,Successful,8,7,Medium,Low,Partial,1,Incomplete,2024/IT/0514,Project A,7,Not Converted,Learning Outcome C,Associate,9,6,No,Yes,In Progress,934,Award,Premium,1532,Stock Options,4888,3108,Certified,81,1021,88,Inactive,Inactive,No,8,Premium,2,12,Leadership Training,10,8,6,7,10,13,8,7,8,5,Yes,8,10,12.0,Active,2119-03-21,27,58,685,1.88,41,8.2,34,8.5,High
2024/Finance/0652,2024/Sales/0197,Finance,Developer,8,2022-04-28,2022-10-11,2022-12-14,4974,Basic,2024/Sales/0266,54,1,Master,Aws,4,1,45,1,3,8,1,3,7,10,3,6,13,6,9,8,7,78,Yes,12,8,No,Email,No,Long-Term,Not Started,Referral,25,5,5052,2022-04-28,Project-80,Research,Large,Moderate,Developer,Failed,9,8,Low,High,Partial,5,Incomplete,2024/HR/0036,Project C,4,Not Converted,Learning Outcome A,Associate,8,10,Yes,Yes,In Progress,949,Recognition,Premium,1508,Stock Options,5125,2991,In Progress,85,1023,75,Inactive,Active,Yes,6,Basic,3,5,Leadership Training,8,7,11,7,9,12,8,9,4,6,No,8,9,12.0,Active,2118-07-31,166,64,1460,4.0,39,7.8,30,7.5,Medium
2024/IT/0653,2024/Sales/0042,Marketing,Consultant,9,2022-04-18,2022-06-22,2022-09-17,4920,Unknown,2024/Sales/0266,49,1,Master,Google Cloud,5,2,37,5,6,9,4,5,13,6,8,13,4,13,15,4,6,76,Yes,4,11,Yes,Fax,Yes,Long-Term,In Progress,Agency,22,3,5059,2022-04-18,Project-33,Development,Large,Simple,Analyst,Failed,7,9,Medium,High,Partial,6,Incomplete,2024/Sales/0257,Project A,4,Not Converted,Learning Outcome B,Junior,2,5,Yes,Yes,Achieved,976,Unknown,Premium,1527,Unknown,5022,3120,Certified,88,980,82,Inactive,Active,Yes,13,Basic,6,10,Unknown,5,4,6,8,8,10,8,11,10,9,Yes,6,12,10.0,Inactive,2118-09-17,65,87,1470,4.02,44,8.8,38,9.5,Medium
2024/Sales/0654,2024/HR/0641,It,Consultant,4,2022-07-11,2022-11-16,2023-01-11,4906,Basic,2024/Sales/0025,61,2,Phd,Aws,9,1,43,5,7,5,4,1,5,7,13,10,13,9,13,10,6,77,No,9,5,No,Direct Visit,No,Short-Term,Not Started,Job Board,32,6,4984,2022-07-11,Project-75,Development,Medium,Simple,Manager,Failed,5,10,High,Low,Complete,3,Completed,2024/Sales/0571,Project C,4,Not Converted,Learning Outcome A,Mid-Senior,7,4,No,No,In Progress,960,Recognition,Basic,1456,Stock Options,4969,2972,In Progress,72,1043,81,Inactive,Active,No,6,Premium,4,3,Unknown,8,6,8,9,5,7,7,7,7,6,Yes,6,8,4.0,Inactive,2118-03-12,128,56,1386,3.79,48,9.6,38,9.5,Low
2024/HR/0655,2024/Sales/0598,Sales,Manager,13,2020-08-05,2020-09-17,2020-10-28,5153,Advanced,2024/Sales/0025,53,1,Master,Pmp,2,5,37,2,4,1,1,2,8,12,11,8,10,9,11,9,9,72,No,12,5,No,Fax,Yes,Short-Term,In Progress,Internal,33,7,5076,2020-08-05,Project-70,Research,Small,Complex,Developer,Successful,9,6,Medium,High,Not Started,2,Completed,2024/HR/0433,Project C,8,Not Converted,Learning Outcome B,Junior,7,5,No,No,Not Started,1027,Recognition,Basic,1471,Unknown,5092,3098,Certified,74,975,83,Active,Active,Yes,9,Premium,2,7,Leadership Training,9,5,8,6,7,6,7,5,12,6,No,6,7,4.0,Inactive,2120-03-08,43,41,2091,5.72,49,9.8,38,9.5,High
2024/Finance/0656,2024/IT/0474,Marketing,Manager,10,2021-08-17,2022-01-25,2022-03-05,5036,Unknown,2024/Sales/0234,57,1,Phd,Pmp,5,4,41,1,9,3,2,0,7,7,4,8,13,11,5,9,7,79,Yes,7,7,Yes,Email,Yes,Medium-Term,Not Started,Referral,26,3,4837,2021-08-17,Project-68,Development,Medium,Simple,Analyst,In Progress,5,15,High,Medium,Not Started,5,Completed,2024/IT/0072,Project B,10,Converted,Learning Outcome C,Associate,3,3,No,No,Not Started,998,Recognition,Premium,1463,Stock Options,4964,3022,In Progress,75,950,88,Inactive,Inactive,No,8,Basic,5,7,Unknown,7,3,7,10,8,5,11,7,7,9,No,8,12,10.0,Inactive,2120-02-02,161,39,1714,4.69,39,7.8,32,8.0,Medium
2024/IT/0657,2024/Sales/0111,Finance,Manager,8,2018-10-20,2019-01-09,2019-03-29,5083,Basic,2024/IT/0649,52,1,Phd,Pmp,11,2,43,2,4,9,0,0,5,8,7,7,6,5,12,8,7,75,No,7,6,No,Fax,No,Medium-Term,Not Started,Agency,41,6,5155,2018-10-20,Project-31,Development,Small,Complex,Analyst,Successful,6,5,High,Low,Partial,4,Incomplete,2024/Sales/0016,Project B,7,Converted,Learning Outcome A,Senior,9,1,Yes,No,Not Started,989,Unknown,Standard,1522,Stock Options,5042,2996,In Progress,83,1051,105,Active,Active,Yes,4,Standard,6,8,Unknown,6,12,5,6,10,5,7,11,8,6,Yes,2,10,11.0,Inactive,2120-04-16,81,79,2746,7.52,33,6.6,32,8.0,Medium
2024/IT/0658,2024/HR/0434,Sales,Manager,9,2019-01-27,2019-02-07,2019-04-01,4930,Unknown,2024/IT/0649,51,1,Bachelor,Cfa,4,1,36,2,11,5,2,1,8,5,6,3,6,5,8,14,8,76,No,10,7,Yes,Fax,Yes,Short-Term,Achieved,Agency,36,7,4962,2019-01-27,Project-58,Consulting,Large,Moderate,Developer,Successful,9,7,High,High,Not Started,2,Completed,2024/IT/0607,Project C,8,Not Converted,Learning Outcome A,Junior,6,1,Yes,No,Not Started,1050,Unknown,Premium,1438,Unknown,4874,3039,Not Certified,81,948,65,Active,Inactive,No,10,Basic,4,8,Leadership Training,7,11,9,8,9,7,10,7,12,4,No,8,6,12.0,Inactive,2120-01-10,11,53,2647,7.25,28,5.6,35,8.75,Medium
2024/Sales/0659,2024/HR/0631,Hr,Manager,6,2022-03-30,2022-06-22,2022-07-31,5012,Basic,2024/Sales/0183,53,2,Bachelor,Unknown,3,1,43,0,6,3,5,5,8,11,7,9,9,4,10,7,8,90,No,4,8,Yes,Phone,Yes,Short-Term,In Progress,Agency,31,4,5021,2022-03-30,Project-19,Development,Small,Simple,Analyst,In Progress,5,6,Low,Low,Complete,5,Completed,2024/IT/0035,Project A,8,Converted,Learning Outcome A,Mid-Senior,4,10,Yes,Yes,Not Started,987,Unknown,Premium,1482,Unknown,5015,3044,Not Certified,79,1001,74,Active,Active,No,4,Basic,5,2,Unknown,9,9,8,6,2,6,6,4,5,7,Yes,6,5,13.0,Inactive,2118-11-18,84,39,1489,4.08,44,8.8,29,7.25,Medium
2024/Marketing/0660,2024/IT/0445,Hr,Developer,8,2020-05-02,2020-08-01,2020-10-16,4958,Unknown,2024/Sales/0183,41,2,Phd,Unknown,11,7,41,0,7,9,4,0,8,6,9,11,5,7,12,6,7,79,Yes,8,6,No,Direct Visit,Yes,Medium-Term,Not Started,Agency,32,5,4976,2020-05-02,Project-64,Development,Large,Moderate,Developer,In Progress,7,8,Low,Medium,Partial,1,Incomplete,2024/Finance/0603,Project A,11,Converted,Learning Outcome C,Junior,4,8,Yes,Yes,In Progress,962,Award,Premium,1501,Unknown,4950,3008,Not Certified,81,992,71,Active,Active,No,7,Standard,9,8,Unknown,11,10,8,6,3,6,7,7,7,3,Yes,12,8,5.0,Inactive,2118-09-15,91,76,2186,5.98,39,7.8,32,8.0,Medium
2024/Finance/0661,2024/Finance/0418,Hr,Consultant,10,2022-08-27,2023-01-31,2023-04-26,5150,Advanced,2024/IT/0658,54,2,Master,Cfa,5,1,43,4,11,1,4,4,8,6,6,7,11,8,6,2,9,73,Yes,13,3,Yes,Direct Visit,Yes,Short-Term,Achieved,Job Board,30,4,4997,2022-08-27,Project-61,Research,Small,Moderate,Analyst,Successful,9,8,High,Low,Complete,2,Incomplete,2024/Marketing/0572,Project A,8,Converted,Learning Outcome C,Associate,12,1,Yes,No,Not Started,974,Unknown,Basic,1522,Stock Options,4952,3055,Certified,78,973,77,Inactive,Active,Yes,6,Standard,3,5,Leadership Training,6,8,7,8,6,2,11,7,9,6,Yes,10,10,7.0,Active,2118-09-02,157,85,1339,3.67,38,7.6,25,6.25,Medium
2024/Sales/0662,2024/IT/0479,Sales,Manager,13,2023-06-10,2023-09-18,2023-12-08,5010,Advanced,2024/IT/0445,44,0,Phd,Unknown,6,3,43,1,7,3,1,3,7,8,8,10,6,2,8,9,8,74,Yes,8,11,Yes,Fax,Yes,Long-Term,In Progress,Agency,33,0,5006,2023-06-10,Project-79,Development,Medium,Complex,Manager,Successful,7,2,Low,High,Partial,1,Incomplete,2024/Finance/0298,Project C,8,Converted,Learning Outcome C,Associate,12,9,No,No,Achieved,1013,Recognition,Standard,1565,Unknown,4926,3112,Certified,67,947,72,Active,Inactive,Yes,6,Basic,7,9,Leadership Training,7,8,12,13,6,6,9,7,5,10,No,10,7,9.0,Active,2118-03-14,100,81,1052,2.88,39,7.8,27,6.75,High
2024/HR/0663,2024/Sales/0056,Finance,Consultant,10,2022-03-26,2022-05-04,2022-07-08,4884,Basic,2024/Finance/0316,68,2,Master,Aws,11,1,40,4,8,0,2,2,7,11,6,10,5,12,8,8,5,80,Yes,8,7,Yes,Fax,Yes,Short-Term,Not Started,Internal,30,4,4973,2022-03-26,Project-57,Development,Small,Complex,Manager,Failed,4,6,Medium,Medium,Not Started,3,Incomplete,2024/Marketing/0454,Project B,7,Not Converted,Learning Outcome A,Associate,12,3,No,Yes,In Progress,1007,Recognition,Standard,1519,Stock Options,5058,3040,Not Certified,75,1003,83,Active,Inactive,Yes,12,Premium,3,10,Leadership Training,7,8,10,9,13,8,10,6,16,7,Yes,7,10,10.0,Inactive,2119-02-28,39,65,1493,4.09,39,7.8,33,8.25,Medium
2024/HR/0664,2024/Marketing/0525,It,Analyst,5,2020-11-05,2021-03-02,2021-04-29,5061,Advanced,2024/Marketing/0511,41,0,Bachelor,Aws,5,8,38,1,2,5,3,1,7,6,6,9,7,12,11,10,10,62,Yes,9,3,No,Phone,No,Short-Term,In Progress,Referral,24,4,4923,2020-11-05,Project-98,Consulting,Medium,Simple,Analyst,Failed,9,7,Medium,High,Partial,3,Incomplete,2024/HR/0519,Project B,10,Not Converted,Learning Outcome B,Mid-Senior,6,4,Yes,Yes,Achieved,1019,Recognition,Premium,1493,Unknown,5069,3015,Not Certified,73,1031,70,Inactive,Active,Yes,7,Premium,4,9,Leadership Training,5,6,10,11,10,8,9,7,9,13,Yes,10,5,13.0,Active,2120-05-10,117,58,1999,5.47,35,7.0,43,10.75,Low
2024/HR/0665,2024/IT/0445,Hr,Developer,9,2022-11-19,2023-02-17,2023-04-16,4923,Advanced,2024/HR/0465,57,0,Phd,Unknown,4,1,42,2,6,0,3,1,7,9,9,7,7,4,9,6,9,80,No,10,5,No,Direct Visit,Yes,Long-Term,In Progress,Job Board,34,2,4995,2022-11-19,Project-57,Development,Large,Complex,Analyst,Successful,6,6,Medium,Medium,Not Started,6,Completed,2024/HR/0365,Project A,6,Converted,Learning Outcome A,Senior,14,3,No,No,Achieved,1031,Award,Basic,1498,Unknown,5000,3050,In Progress,80,1017,91,Active,Inactive,Yes,10,Basic,4,7,Leadership Training,8,8,7,16,3,11,8,5,6,6,No,7,12,4.0,Inactive,2119-04-04,90,58,1255,3.44,39,7.8,28,7.0,Medium
2024/HR/0666,2024/Sales/0380,Sales,Analyst,10,2019-03-09,2019-04-02,2019-05-12,5035,Unknown,2024/HR/0465,48,0,Phd,Google Cloud,5,4,40,4,5,4,3,5,14,11,6,6,11,6,6,8,3,79,Yes,6,4,Yes,Email,Yes,Short-Term,Achieved,Job Board,26,11,5125,2019-03-09,Project-1,Research,Large,Simple,Analyst,Failed,6,9,High,High,Not Started,2,Incomplete,2024/IT/0217,Project A,9,Converted,Learning Outcome A,Junior,7,3,No,Yes,Not Started,1001,Recognition,Standard,1452,Unknown,4995,2941,Certified,93,1031,79,Active,Inactive,No,11,Basic,3,8,Unknown,1,4,7,9,11,9,7,9,16,6,Yes,10,8,10.0,Inactive,2117-12-15,24,40,2606,7.13,48,9.6,23,5.75,Medium
2024/Marketing/0667,2024/Marketing/0569,Hr,Developer,9,2020-12-27,2021-05-29,2021-07-12,4977,Advanced,2024/IT/0059,51,2,Bachelor,Pmp,4,3,39,5,8,7,4,3,8,6,6,6,8,7,6,5,7,76,No,12,5,Yes,Phone,No,Long-Term,Achieved,Job Board,18,6,5059,2020-12-27,Project-10,Development,Small,Simple,Analyst,In Progress,8,8,Medium,High,Not Started,1,Completed,2024/Marketing/0537,Project A,3,Not Converted,Learning Outcome C,Associate,10,5,No,No,In Progress,1030,Unknown,Basic,1509,Stock Options,4989,2987,Certified,86,955,76,Inactive,Active,Yes,3,Premium,4,4,Unknown,10,7,13,11,7,12,9,12,8,6,Yes,5,7,6.0,Inactive,2118-05-04,153,44,1947,5.33,34,6.8,25,6.25,Medium
2024/IT/0668,2024/Sales/0230,Marketing,Analyst,13,2019-09-19,2019-10-05,2019-11-24,4884,Unknown,2024/Finance/0303,45,0,Master,Unknown,8,6,41,0,3,1,4,2,9,6,9,12,8,7,9,8,8,78,Yes,9,12,No,Direct Visit,No,Short-Term,Not Started,Job Board,38,3,5043,2019-09-19,Project-48,Development,Medium,Moderate,Developer,In Progress,5,6,Low,High,Partial,3,Incomplete,2024/Finance/0597,Project B,5,Not Converted,Learning Outcome C,Associate,8,1,Yes,Yes,Not Started,986,Award,Basic,1599,Stock Options,5012,2991,Not Certified,76,971,87,Active,Inactive,Yes,5,Standard,6,9,Leadership Training,6,7,10,10,8,9,8,7,5,7,Yes,8,11,6.0,Inactive,2119-07-17,16,50,2412,6.6,44,8.8,32,8.0,High
2024/Sales/0669,2024/HR/0311,Sales,Manager,9,2021-06-01,2021-10-13,2021-11-22,5031,Advanced,2024/IT/0482,52,0,Bachelor,Cfa,3,5,38,4,7,8,4,3,3,5,4,4,7,4,12,8,5,84,Yes,8,12,No,Email,No,Medium-Term,Achieved,Job Board,35,4,5038,2021-06-01,Project-82,Development,Medium,Simple,Developer,Successful,8,6,Medium,High,Not Started,6,Completed,2024/HR/0478,Project B,5,Converted,Learning Outcome B,Mid-Senior,15,4,No,Yes,Not Started,1006,Recognition,Standard,1513,Unknown,4938,2982,Certified,87,1009,91,Active,Active,Yes,9,Standard,4,7,Unknown,8,9,12,7,9,5,10,9,7,6,Yes,4,7,12.0,Inactive,2118-05-23,134,40,1791,4.9,23,4.6,29,7.25,Medium
2024/Sales/0670,2024/Finance/0425,It,Analyst,9,2023-09-22,2023-10-06,2023-11-15,5001,Unknown,2024/Sales/0382,46,1,Bachelor,Unknown,2,0,41,4,7,0,1,3,5,10,4,13,9,7,6,7,7,91,No,8,8,Yes,Email,Yes,Long-Term,In Progress,Job Board,28,4,4836,2023-09-22,Project-11,Consulting,Large,Moderate,Manager,Failed,7,8,Medium,Medium,Partial,2,Incomplete,2024/HR/0090,Project A,7,Not Converted,Learning Outcome A,Senior,9,7,Yes,Yes,Not Started,998,Unknown,Basic,1477,Unknown,5123,3021,Certified,63,1006,75,Inactive,Inactive,No,6,Basic,8,6,Leadership Training,12,13,12,7,9,17,6,9,6,9,Yes,12,5,10.0,Inactive,2118-10-16,14,40,948,2.6,41,8.2,27,6.75,Medium
2024/HR/0671,2024/HR/0397,Sales,Developer,15,2019-03-22,2019-05-07,2019-06-20,5068,Unknown,2024/Sales/0382,51,1,Phd,Aws,3,4,41,1,7,6,5,4,14,4,14,9,9,11,5,6,6,89,No,6,3,Yes,Phone,No,Medium-Term,In Progress,Agency,33,4,4912,2019-03-22,Project-63,Development,Small,Simple,Developer,Successful,4,5,Low,Medium,Not Started,2,Incomplete,2024/Finance/0112,Project B,2,Converted,Learning Outcome A,Junior,9,10,No,No,Not Started,982,Recognition,Standard,1534,Stock Options,5032,3017,In Progress,66,977,76,Active,Inactive,Yes,7,Premium,7,9,Leadership Training,6,7,6,5,7,13,8,11,8,10,No,14,5,6.0,Active,2118-04-14,46,44,2593,7.1,50,10.0,28,7.0,High
2024/Marketing/0672,2024/Finance/0169,It,Manager,13,2024-06-04,2024-10-31,2025-01-04,4923,Advanced,2024/HR/0351,49,0,Phd,Google Cloud,5,4,39,4,9,2,4,5,6,6,6,4,9,5,8,5,12,85,Yes,7,8,No,Email,Yes,Medium-Term,Not Started,Internal,33,4,5061,2024-06-04,Project-28,Consulting,Large,Moderate,Manager,Failed,8,7,Low,Low,Complete,6,Completed,2024/HR/0634,Project C,8,Converted,Learning Outcome C,Mid-Senior,9,6,Yes,Yes,Not Started,1002,Recognition,Standard,1575,Unknown,4969,2986,In Progress,65,945,72,Active,Inactive,Yes,8,Basic,4,11,Unknown,4,8,8,9,8,7,11,7,10,11,No,12,3,10.0,Active,2118-05-31,149,65,692,1.89,31,6.2,30,7.5,High
2024/Marketing/0673,2024/IT/0468,Finance,Manager,12,2018-12-15,2018-12-15,2019-02-26,4984,Advanced,2024/Finance/0505,43,1,Bachelor,Aws,5,2,40,2,8,3,0,1,5,12,8,8,8,5,10,10,8,85,No,6,12,No,Email,Yes,Long-Term,Achieved,Job Board,30,3,4955,2018-12-15,Project-49,Consulting,Medium,Moderate,Developer,Failed,9,8,Low,Low,Partial,3,Incomplete,2024/Marketing/0009,Project A,8,Not Converted,Learning Outcome A,Senior,14,7,Yes,Yes,In Progress,980,Unknown,Standard,1498,Unknown,4931,2967,Not Certified,94,942,65,Active,Inactive,No,13,Basic,2,8,Unknown,5,11,11,5,12,11,5,9,4,13,Yes,12,10,9.0,Inactive,2118-10-06,0,73,2690,7.36,41,8.2,33,8.25,High
2024/Marketing/0674,2024/IT/0435,Sales,Developer,13,2022-06-04,2022-07-26,2022-09-08,4974,Unknown,2024/Marketing/0396,52,1,Master,Cfa,3,4,41,3,7,0,2,1,9,9,3,9,13,9,7,7,7,79,No,6,7,No,Fax,No,Long-Term,In Progress,Agency,35,3,4990,2022-06-04,Project-52,Research,Small,Simple,Analyst,In Progress,2,4,Low,High,Complete,4,Incomplete,2024/Sales/0294,Project B,5,Converted,Learning Outcome A,Senior,5,8,No,No,In Progress,1061,Recognition,Premium,1517,Unknown,4871,2860,In Progress,75,987,75,Inactive,Inactive,Yes,8,Standard,3,9,Leadership Training,5,8,7,5,10,10,7,10,6,9,Yes,9,12,11.0,Inactive,2118-04-16,52,44,1423,3.9,43,8.6,30,7.5,High
